row_index,record_id,y,split
4909,R04909,0,train
4910,R04910,0,train
4911,R04911,1,train
4912,R04912,0,train
4913,R04913,0,val
4914,R04914,0,test
4915,R04915,0,train
4916,R04916,0,val
4917,R04917,0,val
4918,R04918,0,val
4919,R04919,0,train
4920,R04920,0,test
4921,R04921,0,train
4922,R04922,0,val
4923,R04923,0,train
4924,R04924,0,train
4925,R04925,0,val
4926,R04926,0,train
4927,R04927,1,train
4928,R04928,0,val
4929,R04929,0,train
4930,R04930,0,val
4931,R04931,0,test
4932,R04932,0,train
4933,R04933,0,train
4934,R04934,0,train
4935,R04935,0,train
4936,R04936,0,train
4937,R04937,0,train
4938,R04938,0,train
4939,R04939,0,val
4940,R04940,0,train
4941,R04941,0,train
4942,R04942,1,train
4943,R04943,0,train
4944,R04944,0,val
4945,R04945,1,val
4946,R04946,0,train
4947,R04947,0,train
4948,R04948,0,train
4949,R04949,0,train
4950,R04950,0,val
4951,R04951,0,train
4952,R04952,0,val
4953,R04953,0,test
4954,R04954,0,train
4955,R04955,0,train
4956,R04956,0,train
4957,R04957,0,train
4958,R04958,0,val
4959,R04959,0,val
4960,R04960,0,train
4961,R04961,1,val
4962,R04962,0,train
4963,R04963,0,train
4964,R04964,0,train
4965,R04965,0,train
4966,R04966,0,train
4967,R04967,0,train
4968,R04968,0,train
4969,R04969,0,train
4970,R04970,0,train
4971,R04971,0,val
4972,R04972,0,train
4973,R04973,0,train
4974,R04974,0,train
4975,R04975,0,train
4976,R04976,0,train
4977,R04977,1,val
4978,R04978,1,test
4979,R04979,0,train
4980,R04980,0,val
4981,R04981,0,train
4982,R04982,0,train
4983,R04983,0,test
4984,R04984,0,val
4985,R04985,0,train
4986,R04986,0,train
4987,R04987,0,val
4988,R04988,0,val
4989,R04989,0,train
4990,R04990,0,test
4991,R04991,0,train
4992,R04992,0,train
4993,R04993,0,train
4994,R04994,1,train
4995,R04995,0,test
4996,R04996,0,train
4997,R04997,0,train
4998,R04998,0,train
4999,R04999,0,test
5000,R05000,0,train
5001,R05001,0,train
5002,R05002,0,train
5003,R05003,1,val
5004,R05004,0,val
5005,R05005,0,train
5006,R05006,0,train
5007,R05007,0,val
5008,R05008,0,train
5009,R05009,0,test
5010,R05010,0,train
5011,R05011,0,train
5012,R05012,0,train
5013,R05013,0,test
5014,R05014,1,train
5015,R05015,0,train
5016,R05016,0,val
5017,R05017,0,val
5018,R05018,0,train
5019,R05019,0,test
5020,R05020,0,train
5021,R05021,0,train
5022,R05022,0,val
5023,R05023,0,test
5024,R05024,0,train
5025,R05025,0,train
5026,R05026,0,train
5027,R05027,0,train
5028,R05028,1,test
5029,R05029,0,val
5030,R05030,0,train
5031,R05031,0,train
5032,R05032,1,train
5033,R05033,0,train
5034,R05034,0,val
5035,R05035,0,train
5036,R05036,0,test
5037,R05037,0,train
5038,R05038,0,val
5039,R05039,1,val
5040,R05040,0,test
5041,R05041,0,train
5042,R05042,0,train
5043,R05043,0,train
5044,R05044,0,train
5045,R05045,0,val
5046,R05046,0,train
5047,R05047,0,train
5048,R05048,0,test
5049,R05049,0,train
5050,R05050,0,val
5051,R05051,0,train
5052,R05052,0,train
5053,R05053,0,train
5054,R05054,0,train
5055,R05055,0,val
5056,R05056,0,train
5057,R05057,0,train
5058,R05058,1,train
5059,R05059,0,train
5060,R05060,0,train
5061,R05061,0,test
5062,R05062,0,test
5063,R05063,0,test
5064,R05064,0,test
5065,R05065,0,train
5066,R05066,0,val
5067,R05067,1,train
5068,R05068,0,val
5069,R05069,0,train
5070,R05070,0,test
5071,R05071,0,train
5072,R05072,0,train
5073,R05073,0,test
5074,R05074,0,train
5075,R05075,0,val
5076,R05076,0,val
5077,R05077,0,train
5078,R05078,0,train
5079,R05079,0,train
5080,R05080,0,test
5081,R05081,0,test
5082,R05082,0,train
5083,R05083,0,test
5084,R05084,0,test
5085,R05085,0,train
5086,R05086,0,test
5087,R05087,0,val
5088,R05088,0,test
5089,R05089,0,train
5090,R05090,0,train
5091,R05091,0,test
5092,R05092,0,train
5093,R05093,0,test
5094,R05094,0,test
5095,R05095,0,val
5096,R05096,0,train
5097,R05097,0,train
5098,R05098,0,val
5099,R05099,0,val
5100,R05100,0,train
5101,R05101,0,val
5102,R05102,0,val
5103,R05103,0,train
5104,R05104,0,val
5105,R05105,0,train
5106,R05106,0,test
5107,R05107,0,val
5108,R05108,0,val
5109,R05109,0,test
5110,R05110,0,train
5111,R05111,0,train
5112,R05112,0,train
5113,R05113,0,train
5114,R05114,0,test
5115,R05115,0,train
5116,R05116,0,test
5117,R05117,0,train
5118,R05118,0,train
5119,R05119,0,train
5120,R05120,0,val
5121,R05121,0,train
5122,R05122,0,train
5123,R05123,0,train
5124,R05124,0,train
5125,R05125,0,test
5126,R05126,0,train
5127,R05127,0,test
5128,R05128,0,test
5129,R05129,0,val
5130,R05130,0,train
5131,R05131,0,train
5132,R05132,0,train
5133,R05133,0,train
5134,R05134,0,train
5135,R05135,0,val
5136,R05136,1,train
5137,R05137,1,train
5138,R05138,0,train
5139,R05139,0,train
5140,R05140,0,train
5141,R05141,0,test
5142,R05142,0,val
5143,R05143,0,train
5144,R05144,0,train
5145,R05145,0,train
5146,R05146,0,test
5147,R05147,0,train
5148,R05148,0,train
5149,R05149,0,val
5150,R05150,0,test
5151,R05151,0,val
5152,R05152,1,train
5153,R05153,0,train
5154,R05154,0,val
5155,R05155,0,train
5156,R05156,0,test
5157,R05157,0,val
5158,R05158,0,train
5159,R05159,0,train
5160,R05160,0,train
5161,R05161,0,train
5162,R05162,0,train
5163,R05163,1,train
5164,R05164,0,train
5165,R05165,0,test
5166,R05166,0,train
5167,R05167,0,val
5168,R05168,1,test
5169,R05169,0,val
5170,R05170,1,train
5171,R05171,0,train
5172,R05172,0,train
5173,R05173,0,train
5174,R05174,0,train
5175,R05175,1,train
5176,R05176,0,train
5177,R05177,0,train
5178,R05178,0,val
5179,R05179,0,test
5180,R05180,0,test
5181,R05181,0,train
5182,R05182,0,train
5183,R05183,0,train
5184,R05184,1,train
5185,R05185,0,test
5186,R05186,0,train
5187,R05187,0,test
5188,R05188,0,train
5189,R05189,0,train
5190,R05190,0,val
5191,R05191,0,train
5192,R05192,0,train
5193,R05193,0,train
5194,R05194,0,train
5195,R05195,1,train
5196,R05196,0,val
5197,R05197,0,train
5198,R05198,0,val
5199,R05199,0,val
5200,R05200,0,train
5201,R05201,0,train
5202,R05202,0,test
5203,R05203,0,test
5204,R05204,0,train
5205,R05205,0,test
5206,R05206,0,test
5207,R05207,0,val
5208,R05208,0,train
5209,R05209,0,train
5210,R05210,0,train
5211,R05211,0,test
5212,R05212,0,train
5213,R05213,0,train
5214,R05214,0,test
5215,R05215,0,val
5216,R05216,1,val
5217,R05217,0,val
5218,R05218,0,train
5219,R05219,0,test
5220,R05220,0,train
5221,R05221,0,test
5222,R05222,1,train
5223,R05223,0,train
5224,R05224,1,train
5225,R05225,0,train
5226,R05226,0,val
5227,R05227,0,train
5228,R05228,0,train
5229,R05229,0,train
5230,R05230,1,train
5231,R05231,0,train
5232,R05232,1,train
5233,R05233,0,train
5234,R05234,0,train
5235,R05235,1,test
5236,R05236,0,test
5237,R05237,0,train
5238,R05238,0,train
5239,R05239,0,train
5240,R05240,0,train
5241,R05241,0,train
5242,R05242,0,train
5243,R05243,0,val
5244,R05244,0,val
5245,R05245,0,train
5246,R05246,0,train
5247,R05247,0,val
5248,R05248,0,train
5249,R05249,0,train
5250,R05250,0,train
5251,R05251,0,train
5252,R05252,0,train
5253,R05253,0,val
5254,R05254,0,train
5255,R05255,0,train
5256,R05256,0,train
5257,R05257,0,train
5258,R05258,0,train
5259,R05259,0,train
5260,R05260,0,train
5261,R05261,0,train
5262,R05262,0,train
5263,R05263,0,val
5264,R05264,0,train
5265,R05265,0,train
5266,R05266,0,train
5267,R05267,0,train
5268,R05268,0,test
5269,R05269,0,train
5270,R05270,0,train
5271,R05271,0,train
5272,R05272,0,test
5273,R05273,0,train
5274,R05274,0,val
5275,R05275,1,val
5276,R05276,0,train
5277,R05277,0,train
5278,R05278,0,test
5279,R05279,0,train
5280,R05280,0,train
5281,R05281,0,train
5282,R05282,0,train
5283,R05283,0,train
5284,R05284,0,train
5285,R05285,0,train
5286,R05286,0,train
5287,R05287,0,train
5288,R05288,0,train
5289,R05289,0,train
5290,R05290,0,train
5291,R05291,0,train
5292,R05292,0,train
5293,R05293,0,test
5294,R05294,0,val
5295,R05295,0,train
5296,R05296,0,train
5297,R05297,0,val
5298,R05298,0,train
5299,R05299,0,train
5300,R05300,0,train
5301,R05301,0,test
5302,R05302,0,train
5303,R05303,0,test
5304,R05304,0,train
5305,R05305,0,val
5306,R05306,0,train
5307,R05307,1,test
5308,R05308,0,val
5309,R05309,0,test
5310,R05310,1,train
5311,R05311,0,train
5312,R05312,0,train
5313,R05313,0,train
5314,R05314,0,test
5315,R05315,1,train
5316,R05316,0,train
5317,R05317,0,train
5318,R05318,0,train
5319,R05319,0,train
5320,R05320,1,train
5321,R05321,0,train
5322,R05322,0,train
5323,R05323,0,test
5324,R05324,0,train
5325,R05325,0,test
5326,R05326,0,train
5327,R05327,0,val
5328,R05328,0,test
5329,R05329,0,train
5330,R05330,0,train
5331,R05331,0,train
5332,R05332,0,train
5333,R05333,0,train
5334,R05334,0,train
5335,R05335,1,train
5336,R05336,0,train
5337,R05337,0,train
5338,R05338,0,train
5339,R05339,0,val
5340,R05340,0,train
5341,R05341,0,train
5342,R05342,1,train
5343,R05343,0,train
5344,R05344,0,train
5345,R05345,0,train
5346,R05346,0,train
5347,R05347,0,train
5348,R05348,0,val
5349,R05349,0,train
5350,R05350,0,val
5351,R05351,0,train
5352,R05352,0,train
5353,R05353,0,train
5354,R05354,0,train
5355,R05355,0,val
5356,R05356,0,val
5357,R05357,0,val
5358,R05358,0,train
5359,R05359,0,train
5360,R05360,0,train
5361,R05361,1,test
5362,R05362,0,train
5363,R05363,0,train
5364,R05364,0,train
5365,R05365,0,train
5366,R05366,0,val
5367,R05367,0,train
5368,R05368,0,val
5369,R05369,1,test
5370,R05370,0,train
5371,R05371,0,train
5372,R05372,0,train
5373,R05373,0,val
5374,R05374,0,val
5375,R05375,0,val
5376,R05376,0,val
5377,R05377,0,test
5378,R05378,1,test
5379,R05379,0,train
5380,R05380,0,val
5381,R05381,0,train
5382,R05382,0,train
5383,R05383,0,train
5384,R05384,0,test
5385,R05385,0,test
5386,R05386,0,val
5387,R05387,0,train
5388,R05388,0,train
5389,R05389,0,train
5390,R05390,0,train
5391,R05391,0,train
5392,R05392,0,train
5393,R05393,0,train
5394,R05394,0,train
5395,R05395,1,test
5396,R05396,0,train
5397,R05397,0,train
5398,R05398,0,train
5399,R05399,0,test
5400,R05400,0,val
5401,R05401,0,val
5402,R05402,0,val
5403,R05403,0,val
5404,R05404,0,train
5405,R05405,0,test
5406,R05406,0,train
5407,R05407,0,train
5408,R05408,0,train
5409,R05409,1,train
5410,R05410,0,train
5411,R05411,0,train
5412,R05412,0,train
5413,R05413,0,val
5414,R05414,0,train
5415,R05415,0,test
5416,R05416,0,train
5417,R05417,0,val
5418,R05418,0,train
5419,R05419,0,train
5420,R05420,0,val
5421,R05421,0,train
5422,R05422,0,train
5423,R05423,0,train
5424,R05424,0,train
5425,R05425,0,train
5426,R05426,0,train
5427,R05427,1,test
5428,R05428,0,train
5429,R05429,0,train
5430,R05430,0,train
5431,R05431,0,train
5432,R05432,0,val
5433,R05433,0,train
5434,R05434,0,train
5435,R05435,0,train
5436,R05436,0,train
5437,R05437,0,train
5438,R05438,0,test
5439,R05439,0,train
5440,R05440,1,test
5441,R05441,0,val
5442,R05442,1,test
5443,R05443,0,val
5444,R05444,0,train
5445,R05445,0,train
5446,R05446,0,train
5447,R05447,0,train
5448,R05448,0,train
5449,R05449,0,train
5450,R05450,0,train
5451,R05451,0,train
5452,R05452,0,train
5453,R05453,0,train
5454,R05454,0,train
5455,R05455,0,test
5456,R05456,1,val
5457,R05457,0,train
5458,R05458,0,train
5459,R05459,0,train
5460,R05460,0,test
5461,R05461,0,train
5462,R05462,0,test
5463,R05463,0,train
5464,R05464,0,train
5465,R05465,0,val
5466,R05466,0,train
5467,R05467,0,train
5468,R05468,0,train
5469,R05469,0,train
5470,R05470,0,test
5471,R05471,0,train
5472,R05472,0,train
5473,R05473,0,train
5474,R05474,0,train
5475,R05475,0,train
5476,R05476,0,train
5477,R05477,0,train
5478,R05478,0,train
5479,R05479,0,train
5480,R05480,0,val
5481,R05481,1,train
5482,R05482,0,train
5483,R05483,0,val
5484,R05484,0,train
5485,R05485,0,train
5486,R05486,0,train
5487,R05487,0,val
5488,R05488,0,train
5489,R05489,0,train
5490,R05490,0,train
5491,R05491,0,train
5492,R05492,0,train
5493,R05493,0,val
5494,R05494,0,val
5495,R05495,0,train
5496,R05496,0,test
5497,R05497,0,train
5498,R05498,0,train
5499,R05499,0,train
5500,R05500,0,train
5501,R05501,0,test
5502,R05502,0,train
5503,R05503,0,train
5504,R05504,0,train
5505,R05505,0,train
5506,R05506,0,train
5507,R05507,0,train
5508,R05508,1,train
5509,R05509,0,test
5510,R05510,0,test
5511,R05511,0,train
5512,R05512,0,train
5513,R05513,0,train
5514,R05514,0,val
5515,R05515,0,train
5516,R05516,0,val
5517,R05517,0,test
5518,R05518,0,train
5519,R05519,0,train
5520,R05520,0,train
5521,R05521,0,val
5522,R05522,0,val
5523,R05523,1,test
5524,R05524,0,train
5525,R05525,0,train
5526,R05526,0,train
5527,R05527,0,train
5528,R05528,0,val
5529,R05529,0,train
5530,R05530,0,train
5531,R05531,1,train
5532,R05532,0,train
5533,R05533,0,train
5534,R05534,0,train
5535,R05535,0,test
5536,R05536,0,train
5537,R05537,0,train
5538,R05538,0,val
5539,R05539,0,train
5540,R05540,0,train
5541,R05541,0,train
5542,R05542,0,train
5543,R05543,0,test
5544,R05544,0,train
5545,R05545,0,train
5546,R05546,0,train
5547,R05547,0,train
5548,R05548,0,train
5549,R05549,0,train
5550,R05550,0,train
5551,R05551,0,val
5552,R05552,0,test
5553,R05553,0,test
5554,R05554,0,val
5555,R05555,0,val
5556,R05556,0,val
5557,R05557,0,val
5558,R05558,1,train
5559,R05559,0,train
5560,R05560,0,train
5561,R05561,0,train
5562,R05562,0,train
5563,R05563,0,train
5564,R05564,0,train
5565,R05565,0,val
5566,R05566,0,train
5567,R05567,0,train
5568,R05568,0,train
5569,R05569,0,train
5570,R05570,0,test
5571,R05571,0,train
5572,R05572,0,val
5573,R05573,0,train
5574,R05574,0,test
5575,R05575,0,train
5576,R05576,0,train
5577,R05577,0,val
5578,R05578,0,train
5579,R05579,1,test
5580,R05580,0,train
5581,R05581,0,train
5582,R05582,0,train
5583,R05583,0,train
5584,R05584,0,test
5585,R05585,0,test
5586,R05586,0,val
5587,R05587,0,train
5588,R05588,0,train
5589,R05589,0,val
5590,R05590,0,test
5591,R05591,0,train
5592,R05592,0,train
5593,R05593,0,train
5594,R05594,0,train
5595,R05595,0,train
5596,R05596,0,train
5597,R05597,0,train
5598,R05598,0,train
5599,R05599,0,train
5600,R05600,0,train
5601,R05601,0,val
5602,R05602,0,val
5603,R05603,0,train
5604,R05604,0,val
5605,R05605,0,train
5606,R05606,0,train
5607,R05607,0,val
5608,R05608,0,train
5609,R05609,0,val
5610,R05610,0,train
5611,R05611,0,train
5612,R05612,0,train
5613,R05613,0,train
5614,R05614,0,train
5615,R05615,0,test
5616,R05616,0,train
5617,R05617,0,train
5618,R05618,0,train
5619,R05619,0,train
5620,R05620,0,train
5621,R05621,0,train
5622,R05622,0,test
5623,R05623,0,train
5624,R05624,0,train
5625,R05625,0,train
5626,R05626,0,train
5627,R05627,0,train
5628,R05628,0,train
5629,R05629,0,train
5630,R05630,0,test
5631,R05631,1,train
5632,R05632,0,val
5633,R05633,0,val
5634,R05634,0,train
5635,R05635,0,test
5636,R05636,0,train
5637,R05637,0,train
5638,R05638,0,test
5639,R05639,0,train
5640,R05640,0,test
5641,R05641,0,val
5642,R05642,0,train
5643,R05643,0,train
5644,R05644,0,train
5645,R05645,0,test
5646,R05646,0,train
5647,R05647,0,train
5648,R05648,0,train
5649,R05649,0,train
5650,R05650,0,train
5651,R05651,0,train
5652,R05652,0,train
5653,R05653,0,train
5654,R05654,0,train
5655,R05655,0,train
5656,R05656,0,test
5657,R05657,0,train
5658,R05658,0,train
5659,R05659,0,train
5660,R05660,0,val
5661,R05661,0,train
5662,R05662,0,val
5663,R05663,0,train
5664,R05664,0,train
5665,R05665,0,train
5666,R05666,0,val
5667,R05667,1,train
5668,R05668,0,test
5669,R05669,0,train
5670,R05670,0,train
5671,R05671,0,train
5672,R05672,0,test
5673,R05673,0,train
5674,R05674,0,train
5675,R05675,0,train
5676,R05676,0,train
5677,R05677,0,test
5678,R05678,0,train
5679,R05679,0,train
5680,R05680,0,val
5681,R05681,0,train
5682,R05682,0,test
5683,R05683,0,train
5684,R05684,0,train
5685,R05685,0,train
5686,R05686,0,train
5687,R05687,0,test
5688,R05688,0,train
5689,R05689,0,train
5690,R05690,0,train
5691,R05691,0,train
5692,R05692,0,train
5693,R05693,0,train
5694,R05694,0,val
5695,R05695,0,train
5696,R05696,0,train
5697,R05697,0,train
5698,R05698,0,val
5699,R05699,0,train
5700,R05700,0,train
5701,R05701,0,train
5702,R05702,1,train
5703,R05703,0,train
5704,R05704,0,train
5705,R05705,0,train
5706,R05706,0,train
5707,R05707,0,train
5708,R05708,0,train
5709,R05709,0,train
5710,R05710,0,train
5711,R05711,1,train
5712,R05712,0,val
5713,R05713,0,train
5714,R05714,0,val
5715,R05715,0,train
5716,R05716,0,val
5717,R05717,0,train
5718,R05718,0,test
5719,R05719,0,train
5720,R05720,1,val
5721,R05721,0,test
5722,R05722,0,test
5723,R05723,0,train
5724,R05724,0,train
5725,R05725,0,val
5726,R05726,0,test
5727,R05727,0,train
5728,R05728,0,train
5729,R05729,0,test
5730,R05730,0,train
5731,R05731,0,train
5732,R05732,0,train
5733,R05733,0,train
5734,R05734,0,test
5735,R05735,0,test
5736,R05736,0,val
5737,R05737,0,train
5738,R05738,1,train
5739,R05739,0,train
5740,R05740,1,train
5741,R05741,0,train
5742,R05742,0,train
5743,R05743,0,train
5744,R05744,0,test
5745,R05745,0,train
5746,R05746,0,train
5747,R05747,0,val
5748,R05748,0,train
5749,R05749,0,test
5750,R05750,0,val
5751,R05751,0,train
5752,R05752,0,train
5753,R05753,0,train
5754,R05754,0,train
5755,R05755,0,test
5756,R05756,1,train
5757,R05757,0,train
5758,R05758,0,train
5759,R05759,0,train
5760,R05760,0,train
5761,R05761,0,train
5762,R05762,0,train
5763,R05763,0,val
5764,R05764,0,train
5765,R05765,0,test
5766,R05766,0,train
5767,R05767,1,val
5768,R05768,0,test
5769,R05769,0,test
5770,R05770,0,train
5771,R05771,0,train
5772,R05772,0,val
5773,R05773,0,train
5774,R05774,0,train
5775,R05775,0,test
5776,R05776,0,train
5777,R05777,0,val
5778,R05778,0,train
5779,R05779,0,train
5780,R05780,0,train
5781,R05781,0,val
5782,R05782,0,val
5783,R05783,0,train
5784,R05784,0,train
5785,R05785,0,train
5786,R05786,0,train
5787,R05787,1,train
5788,R05788,0,val
5789,R05789,0,train
5790,R05790,0,train
5791,R05791,0,train
5792,R05792,0,train
5793,R05793,0,train
5794,R05794,0,train
5795,R05795,0,train
5796,R05796,0,train
5797,R05797,1,train
5798,R05798,0,train
5799,R05799,0,val
5800,R05800,0,train
5801,R05801,0,train
5802,R05802,0,test
5803,R05803,0,val
5804,R05804,0,train
5805,R05805,0,test
5806,R05806,0,train
5807,R05807,0,val
5808,R05808,0,val
5809,R05809,0,train
5810,R05810,0,train
5811,R05811,0,test
5812,R05812,0,val
5813,R05813,0,train
5814,R05814,0,val
5815,R05815,0,val
5816,R05816,0,train
5817,R05817,0,train
5818,R05818,0,train
5819,R05819,1,train
5820,R05820,0,test
5821,R05821,0,train
5822,R05822,0,val
5823,R05823,1,train
5824,R05824,0,train
5825,R05825,0,train
5826,R05826,0,val
5827,R05827,0,test
5828,R05828,0,train
5829,R05829,0,train
5830,R05830,0,test
5831,R05831,0,train
5832,R05832,0,train
5833,R05833,1,train
5834,R05834,0,val
5835,R05835,0,train
5836,R05836,0,train
5837,R05837,0,train
5838,R05838,0,val
5839,R05839,0,train
5840,R05840,0,test
5841,R05841,0,test
5842,R05842,0,train
5843,R05843,0,test
5844,R05844,0,test
5845,R05845,0,train
5846,R05846,0,train
5847,R05847,0,train
5848,R05848,0,val
5849,R05849,0,train
5850,R05850,0,train
5851,R05851,1,test
5852,R05852,0,val
5853,R05853,0,train
5854,R05854,0,train
5855,R05855,0,train
5856,R05856,0,train
5857,R05857,0,val
5858,R05858,1,train
5859,R05859,0,train
5860,R05860,0,train
5861,R05861,0,train
5862,R05862,0,train
5863,R05863,0,train
5864,R05864,0,train
5865,R05865,0,train
5866,R05866,1,train
5867,R05867,0,train
5868,R05868,0,test
5869,R05869,0,val
5870,R05870,0,train
5871,R05871,0,train
5872,R05872,0,test
5873,R05873,0,train
5874,R05874,0,train
5875,R05875,0,train
5876,R05876,0,test
5877,R05877,0,train
5878,R05878,0,test
5879,R05879,0,train
5880,R05880,0,train
5881,R05881,0,train
5882,R05882,0,train
5883,R05883,0,train
5884,R05884,0,train
5885,R05885,0,train
5886,R05886,0,test
5887,R05887,0,train
5888,R05888,0,val
5889,R05889,0,train
5890,R05890,0,test
5891,R05891,0,train
5892,R05892,0,train
5893,R05893,0,val
5894,R05894,0,train
5895,R05895,0,train
5896,R05896,0,val
5897,R05897,0,train
5898,R05898,0,train
5899,R05899,0,train
5900,R05900,0,train
5901,R05901,0,test
5902,R05902,0,train
5903,R05903,0,test
5904,R05904,0,train
5905,R05905,0,train
5906,R05906,0,train
5907,R05907,0,test
5908,R05908,0,train
5909,R05909,0,test
5910,R05910,1,train
5911,R05911,0,train
5912,R05912,0,test
5913,R05913,1,train
5914,R05914,0,train
5915,R05915,0,train
5916,R05916,0,val
5917,R05917,0,train
5918,R05918,0,train
5919,R05919,0,test
5920,R05920,0,test
5921,R05921,0,train
5922,R05922,0,train
5923,R05923,0,train
5924,R05924,0,train
5925,R05925,0,test
5926,R05926,0,train
5927,R05927,0,train
5928,R05928,0,train
5929,R05929,0,test
5930,R05930,0,train
5931,R05931,0,train
5932,R05932,0,train
5933,R05933,0,train
5934,R05934,0,train
5935,R05935,0,train
5936,R05936,0,train
5937,R05937,0,train
5938,R05938,0,train
5939,R05939,0,train
5940,R05940,0,test
5941,R05941,0,val
5942,R05942,0,val
5943,R05943,0,train
5944,R05944,0,train
5945,R05945,0,train
5946,R05946,0,val
5947,R05947,0,val
5948,R05948,0,test
5949,R05949,0,val
5950,R05950,0,test
5951,R05951,0,test
5952,R05952,0,test
5953,R05953,0,train
5954,R05954,0,train
5955,R05955,0,train
5956,R05956,0,test
5957,R05957,0,train
5958,R05958,0,train
5959,R05959,0,val
5960,R05960,0,val
5961,R05961,0,train
5962,R05962,0,train
5963,R05963,0,val
5964,R05964,0,train
5965,R05965,0,train
5966,R05966,0,train
5967,R05967,0,train
5968,R05968,0,train
5969,R05969,0,val
5970,R05970,0,train
5971,R05971,0,train
5972,R05972,0,train
5973,R05973,0,test
5974,R05974,0,train
5975,R05975,0,train
5976,R05976,0,val
5977,R05977,0,train
5978,R05978,0,train
5979,R05979,0,val
5980,R05980,0,train
5981,R05981,0,val
5982,R05982,0,train
5983,R05983,0,val
5984,R05984,0,train
5985,R05985,0,train
5986,R05986,0,train
5987,R05987,0,val
5988,R05988,0,val
5989,R05989,0,train
5990,R05990,0,val
5991,R05991,0,train
5992,R05992,0,train
5993,R05993,0,train
5994,R05994,0,train
5995,R05995,0,test
5996,R05996,0,val
5997,R05997,0,train
5998,R05998,0,test
5999,R05999,0,train
6000,R06000,0,train
6001,R06001,0,test
6002,R06002,1,train
6003,R06003,0,test
6004,R06004,0,train
6005,R06005,0,train
6006,R06006,0,test
6007,R06007,0,train
6008,R06008,0,train
6009,R06009,0,train
6010,R06010,0,train
6011,R06011,0,train
6012,R06012,0,train
6013,R06013,0,train
6014,R06014,0,train
6015,R06015,0,train
6016,R06016,0,train
6017,R06017,0,train
6018,R06018,0,train
6019,R06019,0,train
6020,R06020,0,train
6021,R06021,0,val
6022,R06022,0,train
6023,R06023,0,train
6024,R06024,0,val
6025,R06025,0,val
6026,R06026,0,train
6027,R06027,0,train
6028,R06028,0,train
6029,R06029,0,train
6030,R06030,0,train
6031,R06031,1,val
6032,R06032,0,test
6033,R06033,0,train
6034,R06034,0,train
6035,R06035,0,train
6036,R06036,0,train
6037,R06037,0,train
6038,R06038,0,val
6039,R06039,0,train
6040,R06040,0,train
6041,R06041,0,train
6042,R06042,0,train
6043,R06043,0,train
6044,R06044,0,test
6045,R06045,0,test
6046,R06046,0,train
6047,R06047,0,train
6048,R06048,0,test
6049,R06049,0,train
6050,R06050,0,train
6051,R06051,0,train
6052,R06052,0,test
6053,R06053,1,train
6054,R06054,0,train
6055,R06055,0,test
6056,R06056,0,val
6057,R06057,0,val
6058,R06058,0,train
6059,R06059,0,train
6060,R06060,1,val
6061,R06061,0,train
6062,R06062,0,train
6063,R06063,0,train
6064,R06064,0,train
6065,R06065,0,train
6066,R06066,0,train
6067,R06067,0,train
6068,R06068,0,val
6069,R06069,0,train
6070,R06070,0,train
6071,R06071,0,train
6072,R06072,0,train
6073,R06073,1,train
6074,R06074,0,train
6075,R06075,0,val
6076,R06076,1,test
6077,R06077,0,train
6078,R06078,0,train
6079,R06079,0,train
6080,R06080,0,train
6081,R06081,0,train
6082,R06082,0,test
6083,R06083,0,train
6084,R06084,0,val
6085,R06085,0,train
6086,R06086,0,train
6087,R06087,0,train
6088,R06088,0,train
6089,R06089,0,test
6090,R06090,0,train
6091,R06091,0,train
6092,R06092,0,train
6093,R06093,0,train
6094,R06094,0,train
6095,R06095,0,train
6096,R06096,0,train
6097,R06097,0,train
6098,R06098,0,train
6099,R06099,0,train
6100,R06100,1,train
6101,R06101,0,train
6102,R06102,0,train
6103,R06103,0,val
6104,R06104,0,train
6105,R06105,0,train
6106,R06106,0,train
6107,R06107,0,train
6108,R06108,0,val
6109,R06109,0,train
6110,R06110,1,train
6111,R06111,0,train
6112,R06112,0,train
6113,R06113,0,train
6114,R06114,0,train
6115,R06115,0,train
6116,R06116,0,train
6117,R06117,0,train
6118,R06118,1,val
6119,R06119,0,val
6120,R06120,0,val
6121,R06121,0,test
6122,R06122,0,train
6123,R06123,0,train
6124,R06124,0,train
6125,R06125,0,train
6126,R06126,0,train
6127,R06127,0,train
6128,R06128,0,train
6129,R06129,0,train
6130,R06130,0,train
6131,R06131,0,train
6132,R06132,0,train
6133,R06133,0,val
6134,R06134,0,train
6135,R06135,1,test
6136,R06136,0,train
6137,R06137,0,train
6138,R06138,0,train
6139,R06139,0,test
6140,R06140,0,train
6141,R06141,0,train
6142,R06142,0,train
6143,R06143,0,train
6144,R06144,0,train
6145,R06145,0,test
6146,R06146,0,train
6147,R06147,0,train
6148,R06148,0,train
6149,R06149,1,train
6150,R06150,0,test
6151,R06151,0,train
6152,R06152,0,train
6153,R06153,0,train
6154,R06154,1,train
6155,R06155,0,train
6156,R06156,0,train
6157,R06157,0,train
6158,R06158,1,train
6159,R06159,0,train
6160,R06160,0,test
6161,R06161,0,train
6162,R06162,0,train
6163,R06163,0,val
6164,R06164,0,train
6165,R06165,0,val
6166,R06166,0,train
6167,R06167,0,train
6168,R06168,0,train
6169,R06169,0,train
6170,R06170,0,train
6171,R06171,0,train
6172,R06172,0,test
6173,R06173,0,train
6174,R06174,0,val
6175,R06175,0,train
6176,R06176,0,train
6177,R06177,0,test
6178,R06178,0,val
6179,R06179,0,test
