record_id,y,split
R03497,0,train
R03498,0,train
R03499,0,train
R03500,0,val
R03501,0,train
R03502,0,train
R03503,0,test
R03504,0,train
R03505,0,val
R03506,1,train
R03507,0,val
R03508,1,val
R03509,1,train
R03510,0,train
R03511,0,train
R03512,0,train
R03513,0,train
R03514,0,train
R03515,0,test
R03516,0,train
R03517,1,train
R03518,0,train
R03519,0,train
R03520,0,train
R03521,0,train
R03522,0,val
R03523,0,val
R03524,0,test
R03525,0,train
R03526,0,train
R03527,0,val
R03528,0,train
R03529,0,test
R03530,0,train
R03531,0,test
R03532,0,train
R03533,0,val
R03534,0,train
R03535,0,test
R03536,0,train
R03537,0,train
R03538,0,train
R03539,0,train
R03540,0,train
R03541,0,val
R03542,0,test
R03543,0,val
R03544,1,train
R03545,0,train
R03546,0,train
R03547,0,train
R03548,0,train
R03549,0,test
R03550,0,train
R03551,0,train
R03552,0,test
R03553,0,train
R03554,0,train
R03555,0,train
R03556,1,train
R03557,0,val
R03558,0,test
R03559,0,train
R03560,0,val
R03561,0,train
R03562,0,train
R03563,0,val
R03564,0,train
R03565,0,val
R03566,0,train
R03567,0,train
R03568,0,test
R03569,0,train
R03570,0,val
R03571,1,train
R03572,0,train
R03573,0,val
R03574,0,train
R03575,0,train
R03576,0,train
R03577,0,val
R03578,0,train
R03579,0,train
R03580,0,train
R03581,0,val
R03582,0,train
R03583,0,train
R03584,0,train
R03585,0,train
R03586,0,train
R03587,0,train
R03588,0,val
R03589,0,train
R03590,0,val
R03591,0,train
R03592,0,val
R03593,0,val
R03594,0,train
R03595,0,train
R03596,0,train
R03597,1,train
R03598,0,train
R03599,0,train
R03600,0,test
R03601,1,train
R03602,0,test
R03603,0,train
R03604,0,train
R03605,0,train
R03606,0,val
R03607,0,train
R03608,0,train
R03609,0,train
R03610,0,train
R03611,0,test
R03612,0,train
R03613,0,train
R03614,0,train
R03615,0,train
R03616,0,train
R03617,0,val
R03618,0,train
R03619,0,train
R03620,0,test
R03621,0,test
R03622,0,train
R03623,0,test
R03624,0,val
R03625,0,test
R03626,1,test
R03627,0,train
R03628,0,train
R03629,0,val
R03630,0,test
R03631,0,val
R03632,0,train
R03633,0,train
R03634,0,train
R03635,0,test
R03636,0,train
R03637,0,train
R03638,0,test
R03639,0,val
R03640,1,train
R03641,0,train
R03642,0,train
R03643,0,train
R03644,0,train
R03645,0,train
R03646,0,train
R03647,0,train
R03648,0,val
R03649,0,train
R03650,0,train
R03651,0,train
R03652,0,test
R03653,0,train
R03654,0,train
R03655,0,train
R03656,0,test
R03657,0,train
R03658,0,train
R03659,0,train
R03660,0,train
R03661,0,test
R03662,0,train
R03663,0,train
R03664,0,val
R03665,0,val
R03666,1,train
R03667,1,train
R03668,0,train
R03669,0,train
R03670,0,train
R03671,0,train
R03672,0,test
R03673,0,train
R03674,0,test
R03675,0,train
R03676,0,train
R03677,0,test
R03678,0,train
R03679,0,test
R03680,0,train
R03681,0,train
R03682,0,train
R03683,0,test
R03684,0,val
R03685,0,train
R03686,0,train
R03687,0,val
R03688,0,train
R03689,0,train
R03690,0,train
R03691,0,train
R03692,0,test
R03693,0,train
R03694,0,train
R03695,0,train
R03696,0,train
R03697,0,train
R03698,0,train
R03699,0,val
R03700,0,test
R03701,0,train
R03702,0,test
R03703,1,train
R03704,0,train
R03705,0,val
R03706,0,train
R03707,0,train
R03708,0,train
R03709,0,train
R03710,0,train
R03711,0,val
R03712,0,train
R03713,0,val
R03714,0,val
R03715,0,train
R03716,0,test
R03717,0,train
R03718,0,val
R03719,0,train
R03720,0,train
R03721,0,train
R03722,0,train
R03723,0,train
R03724,0,val
R03725,0,train
R03726,0,train
R03727,0,train
R03728,0,train
R03729,0,test
R03730,1,train
R03731,1,train
R03732,0,train
R03733,0,train
R03734,0,train
R03735,0,val
R03736,0,train
R03737,0,train
R03738,0,train
R03739,0,train
R03740,0,test
R03741,1,val
R03742,0,train
R03743,0,train
R03744,0,train
R03745,0,train
R03746,0,val
R03747,0,train
R03748,0,train
R03749,0,train
R03750,0,train
R03751,0,train
R03752,0,val
R03753,1,train
R03754,0,train
R03755,0,train
R03756,0,val
R03757,0,train
R03758,0,val
R03759,0,train
R03760,0,train
R03761,0,train
R03762,1,test
R03763,0,test
R03764,0,train
R03765,0,val
R03766,0,train
R03767,0,test
R03768,0,train
R03769,0,test
R03770,0,train
R03771,0,train
R03772,0,train
R03773,0,train
R03774,0,train
R03775,0,train
R03776,0,val
R03777,1,val
R03778,0,train
R03779,0,train
R03780,0,train
R03781,0,test
R03782,1,test
R03783,0,train
R03784,0,train
R03785,0,test
R03786,0,train
R03787,0,train
R03788,0,val
R03789,0,train
R03790,1,train
R03791,0,train
R03792,0,test
R03793,0,train
R03794,0,train
R03795,0,train
R03796,0,train
R03797,0,train
R03798,0,train
R03799,0,train
R03800,0,train
R03801,0,train
R03802,0,val
R03803,0,train
R03804,0,train
R03805,0,test
R03806,0,train
R03807,0,train
R03808,0,train
R03809,0,train
R03810,0,train
R03811,0,train
R03812,1,train
R03813,0,val
R03814,0,train
R03815,0,train
R03816,0,test
R03817,0,train
R03818,0,train
R03819,0,train
R03820,0,train
R03821,0,test
R03822,1,train
R03823,0,train
R03824,0,train
R03825,0,train
R03826,0,val
R03827,0,val
R03828,0,test
R03829,0,val
R03830,0,train
R03831,0,train
R03832,0,train
R03833,0,val
R03834,1,val
R03835,0,train
R03836,0,train
R03837,0,train
R03838,0,train
R03839,0,train
R03840,0,val
R03841,0,test
R03842,0,train
R03843,0,train
R03844,0,test
R03845,0,train
R03846,0,val
R03847,0,val
R03848,0,test
R03849,0,val
R03850,0,test
R03851,0,train
R03852,0,train
R03853,0,train
R03854,0,train
R03855,0,train
R03856,0,train
R03857,0,train
R03858,0,test
R03859,0,train
R03860,0,train
R03861,0,test
R03862,0,train
R03863,0,test
R03864,0,train
R03865,0,train
R03866,1,val
R03867,0,val
R03868,0,test
R03869,0,train
R03870,0,train
R03871,0,train
R03872,0,val
R03873,0,train
R03874,0,test
R03875,0,train
R03876,0,train
R03877,0,test
R03878,0,train
R03879,0,train
R03880,0,train
R03881,0,test
R03882,0,val
R03883,0,train
R03884,0,train
R03885,0,test
R03886,0,test
R03887,0,train
R03888,0,test
R03889,0,train
R03890,0,train
R03891,0,train
R03892,0,train
R03893,0,train
R03894,0,train
R03895,0,val
R03896,0,train
R03897,0,train
R03898,0,train
R03899,0,val
R03900,0,train
R03901,0,train
R03902,0,train
R03903,0,train
R03904,0,val
R03905,0,test
R03906,0,train
R03907,0,test
R03908,0,train
R03909,0,test
R03910,0,train
R03911,0,val
R03912,0,train
R03913,0,train
R03914,0,train
R03915,0,train
R03916,0,train
R03917,1,val
R03918,0,val
R03919,0,train
R03920,0,train
R03921,0,train
R03922,0,train
R03923,0,test
R03924,0,train
R03925,0,test
R03926,0,train
R03927,0,test
R03928,0,train
R03929,0,train
R03930,0,train
R03931,0,train
R03932,0,train
R03933,0,test
R03934,0,train
R03935,0,train
R03936,0,train
R03937,0,test
R03938,0,train
R03939,0,train
R03940,0,train
R03941,0,train
R03942,0,train
R03943,0,val
R03944,0,train
R03945,0,train
R03946,0,train
R03947,0,train
R03948,0,train
R03949,0,val
R03950,1,test
R03951,0,test
R03952,0,train
R03953,0,train
R03954,0,test
R03955,0,train
R03956,0,val
R03957,0,train
R03958,0,train
R03959,0,test
R03960,0,train
R03961,0,test
R03962,0,val
R03963,0,test
R03964,0,train
R03965,0,test
R03966,0,train
R03967,0,train
R03968,0,train
R03969,0,val
R03970,0,train
R03971,0,val
R03972,0,test
R03973,0,train
R03974,1,val
R03975,0,train
R03976,0,train
R03977,0,train
R03978,0,train
R03979,0,test
R03980,0,train
R03981,0,train
R03982,0,val
R03983,0,train
R03984,0,train
R03985,0,val
R03986,0,train
R03987,0,train
R03988,0,val
R03989,0,train
R03990,0,train
R03991,0,train
R03992,0,val
R03993,0,train
R03994,0,train
R03995,0,train
R03996,0,train
R03997,0,val
R03998,0,train
R03999,1,train
R04000,0,test
R04001,0,val
R04002,1,val
R04003,0,train
R04004,0,train
R04005,0,test
R04006,0,test
R04007,0,train
R04008,0,train
R04009,0,val
R04010,0,train
R04011,0,train
R04012,0,train
R04013,0,train
R04014,0,train
R04015,0,train
R04016,0,train
R04017,0,val
R04018,0,train
R04019,0,val
R04020,0,train
R04021,0,test
R04022,0,train
R04023,0,test
R04024,0,train
R04025,0,train
R04026,0,train
R04027,1,val
R04028,0,train
R04029,0,train
R04030,0,train
R04031,0,train
R04032,0,train
R04033,0,train
R04034,0,train
R04035,0,train
R04036,0,train
R04037,1,train
R04038,0,train
R04039,0,train
R04040,0,train
R04041,0,train
R04042,0,test
R04043,0,train
R04044,0,train
R04045,0,train
R04046,0,train
R04047,0,train
R04048,0,train
R04049,0,val
R04050,0,train
R04051,0,val
R04052,0,train
R04053,1,train
R04054,0,val
R04055,0,val
R04056,0,test
R04057,0,train
R04058,0,val
R04059,0,val
R04060,0,train
R04061,0,train
R04062,0,val
R04063,0,train
R04064,0,test
R04065,0,test
R04066,0,test
R04067,0,train
R04068,1,test
R04069,0,train
R04070,0,val
R04071,0,val
R04072,1,train
R04073,0,train
R04074,0,train
R04075,0,train
R04076,0,train
R04077,0,train
R04078,0,train
R04079,0,train
R04080,0,train
R04081,0,train
R04082,0,train
R04083,0,val
R04084,0,test
R04085,0,train
R04086,0,test
R04087,0,val
R04088,0,train
R04089,0,train
R04090,0,train
R04091,0,train
R04092,0,train
R04093,0,train
R04094,0,train
R04095,0,val
R04096,0,train
R04097,0,train
R04098,0,train
R04099,0,val
R04100,0,train
R04101,0,train
R04102,0,train
R04103,0,val
R04104,0,train
R04105,1,train
R04106,0,test
R04107,0,train
R04108,0,val
R04109,0,train
R04110,0,train
R04111,0,val
R04112,0,train
R04113,0,test
R04114,0,train
R04115,0,val
R04116,0,train
R04117,0,train
R04118,0,val
R04119,0,test
R04120,0,val
R04121,0,train
R04122,0,test
R04123,0,train
R04124,0,train
R04125,0,test
R04126,0,train
R04127,0,test
R04128,0,test
R04129,0,train
R04130,0,train
R04131,0,train
R04132,0,val
R04133,0,test
R04134,0,train
R04135,0,train
R04136,0,train
R04137,0,train
R04138,0,test
R04139,0,test
R04140,0,train
R04141,0,val
R04142,0,train
R04143,0,train
R04144,0,train
R04145,1,train
R04146,0,train
R04147,0,train
R04148,0,train
R04149,0,train
R04150,0,train
R04151,0,val
R04152,0,train
R04153,0,val
R04154,1,val
R04155,0,train
R04156,0,val
R04157,0,test
R04158,0,train
R04159,1,train
R04160,0,train
R04161,0,test
R04162,0,train
R04163,0,test
R04164,0,train
R04165,0,train
R04166,0,train
R04167,0,train
R04168,0,val
R04169,1,train
R04170,0,train
R04171,0,train
R04172,0,val
R04173,0,train
R04174,0,train
R04175,0,train
R04176,0,train
R04177,0,train
R04178,1,test
R04179,0,train
R04180,0,train
R04181,0,train
R04182,0,train
R04183,0,train
R04184,0,val
R04185,0,train
R04186,0,train
R04187,0,val
R04188,0,train
R04189,0,train
R04190,0,train
R04191,0,test
R04192,0,train
R04193,0,val
R04194,1,train
R04195,0,train
R04196,0,train
R04197,0,train
R04198,0,train
R04199,0,train
R04200,0,train
R04201,0,train
R04202,0,train
R04203,0,val
R04204,0,train
R04205,0,val
R04206,0,test
R04207,0,train
R04208,0,train
R04209,0,test
R04210,0,train
R04211,0,val
R04212,1,train
R04213,0,train
R04214,0,train
R04215,1,train
R04216,0,train
R04217,0,train
R04218,0,train
R04219,0,train
R04220,0,train
R04221,0,test
R04222,0,train
R04223,0,train
R04224,0,test
R04225,0,val
R04226,0,val
R04227,0,test
R04228,0,train
R04229,0,test
R04230,0,train
R04231,0,train
R04232,0,train
R04233,0,test
R04234,1,train
R04235,0,train
R04236,0,train
R04237,0,val
R04238,0,test
R04239,0,train
R04240,0,train
R04241,0,train
R04242,0,test
R04243,1,train
R04244,1,train
R04245,0,test
R04246,0,train
R04247,0,train
R04248,0,train
R04249,0,train
R04250,0,train
R04251,1,val
R04252,0,train
R04253,0,train
R04254,0,train
R04255,0,test
R04256,0,test
R04257,0,train
R04258,0,train
R04259,0,val
R04260,0,train
R04261,0,test
R04262,0,train
R04263,0,test
R04264,0,train
R04265,0,test
R04266,0,train
R04267,0,train
R04268,0,train
R04269,0,train
R04270,0,train
R04271,0,train
R04272,0,val
R04273,0,val
R04274,0,train
R04275,0,val
R04276,0,val
R04277,0,train
R04278,0,val
R04279,0,train
R04280,0,train
R04281,0,train
R04282,0,train
R04283,0,train
R04284,0,test
R04285,0,train
R04286,0,train
R04287,0,train
R04288,0,val
R04289,1,train
R04290,0,train
R04291,0,train
R04292,0,train
R04293,0,train
R04294,0,train
R04295,0,test
R04296,1,train
R04297,0,train
R04298,0,val
R04299,0,train
R04300,0,test
R04301,0,val
R04302,0,train
R04303,0,train
R04304,0,train
R04305,0,train
R04306,0,train
R04307,0,train
R04308,0,train
R04309,0,train
R04310,0,train
R04311,0,train
R04312,1,train
R04313,0,val
R04314,0,train
R04315,0,val
R04316,0,train
R04317,0,train
R04318,0,train
R04319,0,train
R04320,0,train
R04321,0,train
R04322,0,train
R04323,1,train
R04324,0,train
R04325,0,val
R04326,0,train
R04327,0,train
R04328,0,train
R04329,0,val
R04330,0,train
R04331,0,train
R04332,0,val
R04333,0,train
R04334,0,test
R04335,0,test
R04336,0,train
R04337,0,train
R04338,0,test
R04339,0,train
R04340,0,train
R04341,0,test
R04342,0,val
R04343,1,train
R04344,0,train
R04345,0,train
R04346,0,train
R04347,0,train
R04348,0,val
R04349,0,train
R04350,0,train
R04351,0,val
R04352,0,train
R04353,0,train
R04354,0,train
R04355,0,test
R04356,0,train
R04357,0,train
R04358,0,train
R04359,0,train
R04360,0,train
R04361,0,train
R04362,1,test
R04363,0,val
R04364,1,train
R04365,0,val
R04366,0,train
R04367,0,train
R04368,0,train
R04369,0,test
R04370,0,train
R04371,0,val
R04372,0,val
R04373,0,train
R04374,0,val
R04375,0,train
R04376,0,train
R04377,0,train
R04378,0,train
R04379,0,train
R04380,0,train
R04381,0,train
R04382,0,train
R04383,0,train
R04384,0,train
R04385,0,train
R04386,0,train
R04387,0,test
R04388,0,train
R04389,0,train
R04390,0,train
R04391,0,train
R04392,0,test
R04393,0,train
R04394,0,train
R04395,0,train
R04396,0,train
R04397,0,train
R04398,0,test
R04399,0,train
R04400,0,train
R04401,0,train
R04402,0,train
R04403,0,train
R04404,0,train
R04405,0,test
R04406,0,train
R04407,0,val
R04408,0,train
R04409,0,val
R04410,0,train
R04411,0,train
R04412,0,train
R04413,0,train
R04414,0,train
R04415,0,test
R04416,0,test
R04417,1,train
R04418,0,train
R04419,0,train
R04420,0,train
R04421,1,train
R04422,0,train
R04423,1,train
R04424,0,test
R04425,0,val
R04426,0,train
R04427,0,train
R04428,0,train
R04429,0,train
R04430,0,val
R04431,0,train
R04432,0,train
R04433,0,train
R04434,0,val
R04435,0,test
R04436,0,train
R04437,0,val
R04438,0,train
R04439,0,train
R04440,0,val
R04441,0,train
R04442,0,train
R04443,1,train
R04444,0,train
R04445,0,train
R04446,0,train
R04447,0,train
R04448,0,train
R04449,0,train
R04450,0,train
R04451,0,train
R04452,0,train
R04453,0,train
R04454,0,test
R04455,0,test
R04456,0,test
R04457,1,train
R04458,0,train
R04459,0,val
R04460,0,val
R04461,0,train
R04462,0,test
R04463,0,train
R04464,0,train
R04465,0,val
R04466,0,test
R04467,0,train
R04468,0,train
R04469,0,test
R04470,0,train
R04471,0,val
R04472,0,test
R04473,0,train
R04474,0,train
R04475,0,test
R04476,0,train
R04477,0,train
R04478,0,test
R04479,0,train
R04480,0,val
R04481,0,train
R04482,0,train
R04483,0,train
R04484,0,train
R04485,0,val
R04486,0,train
R04487,0,train
R04488,0,train
R04489,0,val
R04490,0,val
R04491,0,train
R04492,0,val
R04493,0,train
R04494,0,train
R04495,0,train
R04496,0,train
R04497,0,val
R04498,0,test
R04499,0,test
R04500,0,test
R04501,0,val
R04502,0,train
R04503,0,test
R04504,0,val
R04505,0,test
R04506,0,train
R04507,0,val
R04508,0,train
R04509,0,train
R04510,0,train
R04511,0,train
R04512,0,train
R04513,0,train
R04514,0,train
R04515,0,train
R04516,0,train
R04517,0,train
R04518,0,test
R04519,0,train
R04520,0,train
R04521,0,train
R04522,0,test
R04523,0,train
R04524,0,train
R04525,0,test
R04526,0,val
R04527,0,train
R04528,0,val
R04529,0,test
R04530,0,train
R04531,0,test
R04532,0,test
R04533,0,train
R04534,0,train
R04535,1,train
R04536,1,train
R04537,0,val
R04538,0,train
R04539,0,train
R04540,0,train
R04541,0,train
R04542,0,train
R04543,0,train
R04544,0,val
R04545,0,train
R04546,0,train
R04547,0,train
R04548,0,train
R04549,0,train
R04550,0,train
R04551,0,train
R04552,0,train
R04553,0,train
R04554,0,train
R04555,0,val
R04556,0,val
R04557,0,train
R04558,0,train
R04559,0,train
R04560,0,train
R04561,0,train
R04562,0,test
R04563,0,test
R04564,0,train
R04565,0,train
R04566,0,train
R04567,0,train
R04568,0,train
R04569,0,train
R04570,0,train
R04571,0,test
R04572,0,val
R04573,0,train
R04574,0,val
R04575,0,val
R04576,0,train
R04577,0,test
R04578,0,train
R04579,0,train
R04580,0,train
R04581,0,train
R04582,0,train
R04583,0,train
R04584,1,train
R04585,0,train
R04586,0,test
R04587,0,train
R04588,0,train
R04589,1,train
R04590,0,val
R04591,0,train
R04592,0,test
R04593,0,train
R04594,0,train
R04595,0,train
R04596,0,train
R04597,0,train
R04598,0,train
R04599,0,test
R04600,0,val
R04601,0,train
R04602,0,train
R04603,0,test
R04604,0,test
R04605,0,test
R04606,1,train
R04607,0,train
R04608,0,test
R04609,0,train
R04610,0,test
R04611,0,train
R04612,0,train
R04613,0,train
R04614,0,test
R04615,0,val
R04616,1,train
R04617,0,val
R04618,0,train
R04619,0,train
R04620,0,train
R04621,0,train
R04622,1,train
R04623,0,train
R04624,0,val
R04625,0,train
R04626,0,train
R04627,0,train
R04628,0,test
R04629,0,val
R04630,0,train
R04631,0,train
R04632,0,val
R04633,0,val
R04634,0,train
R04635,0,train
R04636,0,train
R04637,0,val
R04638,0,train
R04639,0,test
R04640,0,train
R04641,0,train
R04642,0,train
R04643,0,test
R04644,0,test
R04645,0,train
R04646,0,val
R04647,0,train
R04648,0,train
R04649,0,val
R04650,0,train
R04651,0,train
R04652,0,test
R04653,0,train
R04654,0,train
R04655,0,test
R04656,0,test
R04657,1,train
R04658,0,train
R04659,0,train
R04660,0,train
R04661,0,val
R04662,0,val
R04663,0,val
R04664,0,test
R04665,0,train
R04666,0,val
R04667,0,train
R04668,0,val
R04669,0,train
R04670,0,test
R04671,0,train
R04672,0,train
R04673,0,train
R04674,0,train
R04675,0,train
R04676,0,train
R04677,0,val
R04678,0,train
R04679,0,train
R04680,0,train
R04681,0,train
R04682,0,train
R04683,0,train
R04684,0,test
R04685,0,train
R04686,0,train
R04687,0,train
R04688,0,train
R04689,0,val
R04690,0,train
R04691,0,train
R04692,0,train
R04693,0,train
R04694,0,train
R04695,0,train
R04696,0,train
R04697,0,train
R04698,1,train
R04699,0,train
R04700,0,train
R04701,0,train
R04702,0,train
R04703,0,train
R04704,0,val
R04705,0,val
R04706,0,train
R04707,0,train
R04708,0,train
R04709,0,train
R04710,0,train
R04711,0,train
R04712,0,train
R04713,1,test
R04714,1,train
R04715,0,train
R04716,0,train
R04717,0,val
R04718,0,test
R04719,0,train
R04720,0,train
R04721,1,train
R04722,0,val
R04723,0,val
R04724,0,train
R04725,0,val
R04726,0,train
R04727,0,test
R04728,0,train
R04729,1,train
R04730,0,train
R04731,1,val
R04732,0,test
R04733,0,train
R04734,0,train
R04735,0,train
R04736,0,train
R04737,0,test
R04738,0,val
R04739,0,train
R04740,0,train
R04741,0,test
R04742,0,train
R04743,0,train
R04744,0,train
R04745,0,train
R04746,0,train
R04747,0,train
R04748,0,train
R04749,0,val
R04750,0,test
R04751,0,train
R04752,0,train
R04753,0,test
R04754,0,train
R04755,0,train
R04756,0,train
R04757,0,train
R04758,0,train
R04759,0,train
R04760,0,train
R04761,1,train
R04762,0,val
R04763,0,train
R04764,0,train
R04765,0,train
R04766,0,train
R04767,0,train
R04768,0,train
R04769,0,train
R04770,0,train
R04771,0,train
R04772,0,train
R04773,1,train
R04774,0,train
R04775,0,train
R04776,0,val
R04777,0,train
R04778,0,train
R04779,0,train
R04780,0,train
R04781,0,val
R04782,0,train
R04783,0,train
R04784,0,train
R04785,0,train
R04786,0,val
R04787,0,train
R04788,0,train
R04789,1,train
R04790,0,train
R04791,0,train
R04792,0,test
R04793,0,val
R04794,0,train
R04795,0,train
R04796,0,val
R04797,0,train
R04798,0,train
R04799,0,test
R04800,0,val
R04801,0,train
R04802,0,val
R04803,0,train
R04804,0,train
R04805,0,train
R04806,0,val
R04807,0,train
R04808,0,train
R04809,0,train
R04810,0,train
R04811,0,train
R04812,0,train
R04813,0,val
R04814,0,train
R04815,0,train
R04816,0,test
R04817,0,test
R04818,0,train
R04819,0,train
R04820,0,train
R04821,0,train
R04822,0,train
R04823,0,train
R04824,0,train
R04825,0,train
R04826,0,train
R04827,0,train
R04828,0,train
R04829,0,train
R04830,0,train
R04831,0,train
R04832,0,train
R04833,0,train
R04834,0,train
R04835,0,train
R04836,0,train
R04837,0,train
R04838,0,train
R04839,0,train
R04840,0,train
R04841,0,train
R04842,0,test
R04843,1,val
R04844,0,test
R04845,0,train
R04846,0,val
R04847,0,val
R04848,0,test
R04849,0,train
R04850,0,train
R04851,0,train
R04852,0,test
R04853,0,train
R04854,0,test
R04855,0,val
R04856,0,train
R04857,0,train
R04858,0,train
R04859,0,train
R04860,0,train
R04861,0,test
R04862,0,val
R04863,0,train
R04864,0,test
R04865,0,train
R04866,0,train
R04867,0,test
R04868,0,train
R04869,0,test
R04870,0,test
R04871,0,train
R04872,0,train
R04873,0,test
R04874,0,train
R04875,0,val
R04876,0,train
R04877,0,train
R04878,0,train
R04879,0,train
R04880,0,train
R04881,1,train
R04882,0,train
R04883,0,train
R04884,0,test
R04885,0,train
R04886,0,test
R04887,0,test
R04888,0,train
R04889,0,train
R04890,0,train
R04891,0,train
R04892,0,train
R04893,0,val
R04894,0,train
R04895,0,train
R04896,1,train
R04897,0,val
R04898,0,train
R04899,0,train
R04900,0,train
R04901,0,val
R04902,0,train
R04903,0,train
R04904,0,train
R04905,0,train
R04906,0,train
R04907,0,train
R04908,0,val
R04909,0,train
R04910,0,train
R04911,1,train
R04912,0,train
R04913,0,train
R04914,0,test
R04915,0,test
R04916,0,val
R04917,0,train
R04918,0,val
R04919,0,val
R04920,0,train
R04921,0,train
R04922,0,train
R04923,0,val
R04924,0,train
R04925,0,train
R04926,0,train
R04927,1,train
R04928,0,train
R04929,0,val
R04930,0,train
R04931,0,train
R04932,0,val
R04933,0,test
R04934,0,train
R04935,0,train
R04936,0,train
R04937,0,train
R04938,0,train
R04939,0,val
R04940,0,test
R04941,0,train
R04942,1,train
R04943,0,val
R04944,0,train
R04945,1,test
R04946,0,train
R04947,0,val
R04948,0,train
R04949,0,train
R04950,0,test
R04951,0,train
R04952,0,train
R04953,0,train
R04954,0,test
R04955,0,train
R04956,0,train
R04957,0,train
R04958,0,train
R04959,0,train
R04960,0,train
R04961,1,train
R04962,0,train
R04963,0,train
R04964,0,train
R04965,0,train
R04966,0,val
R04967,0,train
R04968,0,test
R04969,0,train
R04970,0,val
R04971,0,train
R04972,0,train
R04973,0,train
R04974,0,val
R04975,0,train
R04976,0,train
R04977,1,train
R04978,1,test
R04979,0,train
R04980,0,train
R04981,0,train
R04982,0,train
R04983,0,train
R04984,0,train
R04985,0,train
R04986,0,test
R04987,0,train
R04988,0,train
R04989,0,train
R04990,0,train
R04991,0,train
R04992,0,train
R04993,0,val
R04994,1,test
R04995,0,train
R04996,0,test
R04997,0,val
R04998,0,train
R04999,0,train
R05000,0,train
R05001,0,train
R05002,0,train
R05003,1,train
R05004,0,train
R05005,0,train
R05006,0,test
R05007,0,val
R05008,0,test
R05009,0,train
R05010,0,train
R05011,0,test
R05012,0,test
R05013,0,val
R05014,1,val
R05015,0,train
R05016,0,val
R05017,0,test
R05018,0,test
R05019,0,val
R05020,0,train
R05021,0,train
R05022,0,train
R05023,0,train
R05024,0,train
R05025,0,train
R05026,0,val
R05027,0,train
R05028,1,train
R05029,0,test
R05030,0,train
R05031,0,train
R05032,1,train
R05033,0,train
R05034,0,val
R05035,0,train
R05036,0,train
R05037,0,train
R05038,0,train
R05039,1,test
R05040,0,test
R05041,0,test
R05042,0,train
R05043,0,train
R05044,0,train
R05045,0,train
R05046,0,train
R05047,0,train
R05048,0,val
R05049,0,train
R05050,0,val
R05051,0,train
R05052,0,train
R05053,0,val
R05054,0,train
R05055,0,train
R05056,0,train
R05057,0,train
R05058,1,train
R05059,0,val
R05060,0,test
R05061,0,train
R05062,0,train
R05063,0,test
R05064,0,train
R05065,0,train
R05066,0,train
R05067,1,test
R05068,0,train
R05069,0,train
R05070,0,train
R05071,0,train
R05072,0,val
R05073,0,test
R05074,0,val
R05075,0,val
R05076,0,val
R05077,0,train
R05078,0,train
R05079,0,test
R05080,0,val
R05081,0,val
R05082,0,train
R05083,0,train
R05084,0,train
R05085,0,test
R05086,0,train
R05087,0,train
R05088,0,train
R05089,0,val
R05090,0,train
R05091,0,train
R05092,0,train
R05093,0,val
R05094,0,test
R05095,0,test
R05096,0,val
R05097,0,train
R05098,0,test
R05099,0,train
R05100,0,train
R05101,0,train
R05102,0,train
R05103,0,train
R05104,0,train
R05105,0,train
R05106,0,test
R05107,0,train
R05108,0,train
R05109,0,train
R05110,0,train
R05111,0,train
R05112,0,train
R05113,0,train
R05114,0,test
R05115,0,train
R05116,0,train
R05117,0,train
R05118,0,val
R05119,0,val
R05120,0,test
R05121,0,train
R05122,0,train
R05123,0,train
R05124,0,train
R05125,0,train
R05126,0,train
R05127,0,train
R05128,0,train
R05129,0,val
R05130,0,train
R05131,0,test
R05132,0,train
R05133,0,train
R05134,0,train
R05135,0,train
R05136,1,val
R05137,1,train
R05138,0,train
R05139,0,test
R05140,0,test
R05141,0,train
R05142,0,train
R05143,0,train
R05144,0,train
R05145,0,val
R05146,0,train
R05147,0,val
R05148,0,val
R05149,0,train
R05150,0,train
R05151,0,train
R05152,1,train
R05153,0,val
R05154,0,train
R05155,0,test
R05156,0,train
R05157,0,train
R05158,0,test
R05159,0,train
R05160,0,train
R05161,0,train
R05162,0,train
R05163,1,test
R05164,0,train
R05165,0,train
R05166,0,val
R05167,0,val
R05168,1,train
R05169,0,test
R05170,1,train
R05171,0,val
R05172,0,train
R05173,0,train
R05174,0,train
R05175,1,train
R05176,0,train
R05177,0,test
R05178,0,val
R05179,0,train
R05180,0,train
R05181,0,train
R05182,0,test
R05183,0,test
R05184,1,train
R05185,0,val
R05186,0,val
R05187,0,train
R05188,0,train
R05189,0,train
R05190,0,val
R05191,0,val
R05192,0,val
R05193,0,train
R05194,0,train
R05195,1,train
R05196,0,train
R05197,0,train
R05198,0,train
R05199,0,train
R05200,0,test
R05201,0,train
R05202,0,test
R05203,0,test
R05204,0,train
R05205,0,val
R05206,0,test
R05207,0,test
R05208,0,train
R05209,0,val
R05210,0,test
R05211,0,train
R05212,0,train
R05213,0,val
R05214,0,test
R05215,0,train
R05216,1,train
R05217,0,train
R05218,0,test
R05219,0,train
R05220,0,test
R05221,0,val
R05222,1,train
R05223,0,train
R05224,1,train
R05225,0,test
R05226,0,train
R05227,0,train
R05228,0,test
R05229,0,train
R05230,1,train
R05231,0,train
R05232,1,train
R05233,0,train
R05234,0,train
R05235,1,train
R05236,0,train
R05237,0,val
R05238,0,train
R05239,0,train
R05240,0,test
R05241,0,val
R05242,0,train
R05243,0,train
R05244,0,train
R05245,0,val
